Doctor Name,City,Specialization,Doctor Qualification,Experience(Years),Total_Reviews,Patient Satisfaction Rate(%age),Avg Time to Patients(mins),Wait Time(mins),Hospital Address,Doctors Link,Fee(PKR)
Asst. Prof. Dr. Hafiz Mohammad Zubair,ISLAMABAD,"Internal Medicine Specialist, Gastroenterologist, Diabetologist","MBBS, FCPS (Internal Medicine)",0.23076923076923078,0.24188847872547117,0.9701492537313433,0.25531914893617025,0.22222222222222224,"Zobia Hospital, Sector G, Islamabad",https://www.marham.pk/doctors/islamabad/internal-medicine/asst-prof-dr-hafiz-mohammad-zubair#reviews-scroll,0.1
Dr. Imran Yousaf,ISLAMABAD,"Gastroenterologist, Hepatologist","MBBS, MCPS (Medicine), MD (Gastroenterology &amp; Hepatology), Member American College of Gastroenterology, Hepatologist &amp; Interventional Endoscopist",0.3076923076923077,0.1560132115795609,0.9701492537313433,0.23404255319148937,0.12222222222222223,"Life Care International Hospital, G-10 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/gastroenterologist/dr-imran-yousaf#reviews-scroll,0.15
Prof. Dr. Qurratulain Hyder,ISLAMABAD,Gastroenterologist,"MBBS, FCPS (Gastro)",0.673076923076923,0.050320575092286775,0.9701492537313433,0.23404255319148937,0.11111111111111112,"Care+ Medical Center, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/gastroenterologist/prof-dr-qurratulain-hyder#reviews-scroll,0.2
Dr. Hyder Abbasi,ISLAMABAD,Gastroenterologist,"MBBS, MD (Gastroenterology)",0.15384615384615385,0.02409170390518749,0.9999999999999999,0.2765957446808511,0.11111111111111112,"Care plus, G 8/4 G-8, Islamabad",https://www.marham.pk/doctors/islamabad/gastroenterologist/dr-hyder-abbasi#reviews-scroll,0.15
Dr. Muhammad Omar Qureshi,ISLAMABAD,Gastroenterologist,"MBBS, FCPS (Gastroenterology), MRCP 1, FCPS 1 (Medicine)",0.25000000000000006,0.03885758694385079,0.9701492537313433,0.2765957446808511,0.12222222222222223,"Ali Medical Centre, F-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/gastroenterologist/dr-muhammad-omar-qureshi#reviews-scroll,0.25
Prof. Dr. Inayat Adil,ISLAMABAD,Gastroenterologist,"MBBS, FCPS (Gastroentology)",0.5576923076923077,0.05478919759082961,0.9253731343283581,0.2765957446808511,0.12222222222222223,"Gut Care Hospital, Blue Area G-7, Islamabad",https://www.marham.pk/doctors/islamabad/gastroenterologist/prof-dr-inayat-adil#reviews-scroll,0.2
Dr. Wajid Hussain,ISLAMABAD,Gastroenterologist,"MBBS, FCPS (Internal Medicine)",0.17307692307692307,0.013211579560909268,0.7910447761194029,0.23404255319148937,0.1,"Islamabad Diagnostic Center (PWD Branch), Main PWD Rd, Islamabad",https://www.marham.pk/doctors/rawalpindi/gastroenterologist/dr-wajid-hussain#reviews-scroll,0.15
Prof. Dr. Rooh Ul Amin Durrani,ISLAMABAD,"Gastroenterologist, Pulmonologist / Lung Specialist, Rehabilitation Medicine","MBBS, MD, MCPS (Medicine), FCPS (Medicine), DCPS (Gastro), MRCS (Gastro)",0.2692307692307693,0.042160481834078105,0.8955223880597015,0.2765957446808511,0.13333333333333333,"Capital Diagnostic Center, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/gastroenterologist/prof-dr-rooh-ul-amin-durrani#reviews-scroll,0.25
Dr. Anum Abbas,ISLAMABAD,Gastroenterologist,"MBBS, FCPS",0.09615384615384616,0.0017485914124732854,0.9999999999999999,0.25531914893617025,0.08888888888888889,No Address Available,https://www.marham.pk/online-consultation/gastroenterologist/islamabad/dr-anum-abbas-19956#reviews-scroll,0.2
Dr. Aqsa Naseer,ISLAMABAD,"Gastroenterologist, Hepatologist","MBBS, FCPS (Gastroenterology), ESEGH (UK)",0.13461538461538464,0.029726054012045856,0.9701492537313433,0.2978723404255319,0.07777777777777778,"Care+ Medical Center, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/gastroenterologist/dr-aqsa-naseer#reviews-scroll,0.2
Dr. Irfan,ISLAMABAD,Gastroenterologist,"MBBS, MRCP, IMM",0.1153846153846154,0.005245774237419856,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Zobia Hospital, Sector G, Islamabad",https://www.marham.pk/doctors/rawalpindi/gastroenterologist/dr-irfan#reviews-scroll,0.2
Asst. Prof. Dr. Sultan Zeb Khan,ISLAMABAD,"Gastroenterologist, Hepatologist","MBBS, FCPS (Gastroenterology &amp; Hepatology)",0.17307692307692307,0.021371672819117934,0.9850746268656717,0.2978723404255319,0.14444444444444446,No Address Available,https://www.marham.pk/online-consultation/gastroenterologist/islamabad/asst-prof-dr-sultan-zeb-khan-7963#reviews-scroll,0.1
Asst. Prof. Dr. Sajjad Naseer,ISLAMABAD,"Pulmonologist / Lung Specialist, General Physician","MBBS, FRCP (Glasgow), MRCP (Pulmonology) London, MRCP Medicine (Edinburgh), CCST (UK)",0.38461538461538464,0.02117738488439868,0.8805970149253731,0.14893617021276595,0.16666666666666669,"Islamabad Specialist Clinic F8 Markaz, Sector F, Islamabad",https://www.marham.pk/doctors/islamabad/pulmonologist/asst-prof-dr-sajjad-naseer#reviews-scroll,0.3
Dr. Imtiaz Piracha,ISLAMABAD,Pulmonologist / Lung Specialist,"MBBS, DTCD",0.6923076923076923,0.036720419661938994,0.9402985074626865,0.2978723404255319,0.1,"Capital Diagnostic Centre (Blue Area), Blue Area G-7, Islamabad",https://www.marham.pk/doctors/islamabad/pulmonologist/dr-imtiaz-piracha#reviews-scroll,0.15
Dr. Muhammad Salman,ISLAMABAD,"Internal Medicine Specialist, General Physician, Pulmonologist / Lung Specialist, Diabetologist, Family Medicine","MBBS, MD (Medicine), MD (Pulmonology), FACP (USA)",0.3269230769230769,0.030308917816203616,0.9850746268656717,0.23404255319148937,0.12222222222222223,"Maxhealth Hospital, 12-K Markaz Rd, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/internal-medicine/dr-muhammad-salman#reviews-scroll,0.25
Dr. Nihal Azhar,ISLAMABAD,Pulmonologist / Lung Specialist,"MBBS, Diploma (Tuberculosis and Chest Diseases (DTCD), Clinical Research Certified Professional (CRCP), Introduction to the Principles and Practice of Clinical Research (IPPCR)",0.6538461538461539,0.004274334563823587,0.9402985074626865,0.19148936170212766,0.06666666666666667,"Azhar Chest Clinic, G-10, Islamabad",https://www.marham.pk/doctors/islamabad/pulmonologist/dr-nihal-azhar#reviews-scroll,0.1
Dr. Muhammad Israr,ISLAMABAD,Pulmonologist / Lung Specialist,MBBS,0.07692307692307693,0.0009714396735962697,0.9999999999999999,0.17021276595744683,0.07777777777777778,"Advanced International Hospital, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/pulmonologist/dr-muhammad-israr#reviews-scroll,0.25
Prof. Dr. Rooh Ul Amin Durrani,ISLAMABAD,"Gastroenterologist, Pulmonologist / Lung Specialist, Rehabilitation Medicine","MBBS, MD, MCPS (Medicine), FCPS (Medicine), DCPS (Gastro), MRCS (Gastro)",0.2692307692307693,0.042160481834078105,0.8955223880597015,0.23404255319148937,0.12222222222222223,"Capital Diagnostic Center, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/gastroenterologist/prof-dr-rooh-ul-amin-durrani#reviews-scroll,0.25
Dr. Asad Ullah Nemati,ISLAMABAD,Pulmonologist / Lung Specialist,"MBBS, MCPS (Pulmonology)",0.5576923076923077,0.004274334563823587,0.9999999999999999,0.23404255319148937,0.1,"HM Diagnostic Center, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/pulmonologist/dr-asad-ullah-nemati#reviews-scroll,0.2
Dr. Hafeez Ur Rehman,ISLAMABAD,"Medical Specialist, Pulmonologist / Lung Specialist, Diabetologist"," MBBS , DTCD (TB &amp; Cheast Disease) , FCPS (Medicine) ",0.75,0.012240139887312998,0.9701492537313433,0.23404255319148937,0.12222222222222223,"MedOne HealthCare, I-8, Islamabad",https://www.marham.pk/doctors/islamabad/medical-specialist/dr-hafeez-ur-rehman#reviews-scroll,0.27
Dr. Munawar Khan Masood,ISLAMABAD,Pulmonologist / Lung Specialist,"MBBS, FCPS",0.6538461538461539,0.0295317660773266,0.9552238805970149,0.2765957446808511,0.1,"Care+ Medical Center, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/pulmonologist/dr-munawar-khan-masood#reviews-scroll,0.25
Dr. Rizwan Athar,ISLAMABAD,Pulmonologist / Lung Specialist," MBBS , FCPS , Gold Medalist (Rawalpindi Medical University) ",0.13461538461538464,0.007188653584612396,0.9253731343283581,0.25531914893617025,0.1,"Islamabad International Hospital &amp; Research Center, Sector E, Islamabad",https://www.marham.pk/doctors/islamabad/pulmonologist/dr-rizwan-athar#reviews-scroll,0.15
Dr. Qaiser Niazi,ISLAMABAD,"Pulmonologist / Lung Specialist, Internal Medicine Specialist","MBBS, MRCP (UK), FRACP (AUS), FCCP (USA), MPH (University of Sydney)",0.3076923076923077,0.00019428793471925395,0.9999999999999999,0.14893617021276595,0.16666666666666669,No Address Available,https://www.marham.pk/online-consultation/pulmonologist/islamabad/dr-qaiser-niazi-36922#reviews-scroll,0.25
Dr. Shakir Ullah,ISLAMABAD,Pulmonologist / Lung Specialist,MBBS,0.009615384615384616,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Haris Family Hospital, Shamas Colony, Islamabad",No Link Available,0.04
Prof. Dr. Nasim Ul Majeed,ISLAMABAD,Orthopedic Surgeon,"MBBS, FCPS, FICS (USA), Advanvce Training Orthopedic (UK)",0.75,0.006800077715173888,0.9552238805970149,0.21276595744680854,0.22222222222222224,"U Health International Hospital, DHA, Islamabad",https://www.marham.pk/doctors/rawalpindi/orthopedic-surgeon/prof-dr-nasim-ul-majeed#reviews-scroll,0.15
Dr. Auon Shabbir Khan Niazi,ISLAMABAD,Orthopedic Surgeon,"MBBS, FCPS -II (Orthopedic Surgery)",0.13461538461538464,0.009908684670681952,0.9999999999999999,0.3829787234042553,0.1,"Al Suffah Hospital, Satellite Town, Rawalpindi",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-auon-shabbir-khan-niazi#reviews-scroll,0.15
Dr. Altaf Hussain Shah,ISLAMABAD,"Orthopedic Surgeon, Pain Specialist","MBBS, MS (Orthopedic Surgery), Diploma in Orthopedic Surgery",0.5769230769230769,0.07344083932387799,0.9402985074626865,0.2978723404255319,0.08888888888888889,"Dr. Altaf Hussain Shah Orthopedic Surgeon, Blue Area, Islamabad",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-altaf-hussain-shah#reviews-scroll,0.2
Dr. Bilal Razzaq,ISLAMABAD,Orthopedic Surgeon,MBBS MS Orthopedics/PGR orthopedics,0.09615384615384616,0.01126870021371673,0.9999999999999999,0.3617021276595745,0.16666666666666669,"Pims Hospital, Sector G, Islamabad",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-bilal-razzaq#reviews-scroll,0.05
Dr. Moghees Ikram,ISLAMABAD,Orthopedic Surgeon,"MBBS, FRCS (Edn), FRCS (Ireland)",0.4807692307692308,0.015348746842821061,0.9850746268656717,0.25531914893617025,0.12222222222222223,"Life Care International Hospital, G-10 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-moghees-ikram#reviews-scroll,0.22
Dr. Abdul Basit,ISLAMABAD,Orthopedic Surgeon,"MBBS , FCPS (Orthopedic &amp; Spine Surgery)",0.3076923076923077,0.00641150184573538,0.9999999999999999,0.25531914893617025,0.11111111111111112,"Islamabad Specialist Clinic, F-8, Islamabad",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-abdul-basit#reviews-scroll,0.2
Dr. Sohail Rehman,ISLAMABAD,Orthopedic Surgeon,"MBBS, FCPS (Orthopaedic Surgery)",0.19230769230769235,0.0003885758694385079,0.9999999999999999,0.10638297872340426,0.16666666666666669,"Quest Medical Complex, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-sohail-rehman#reviews-scroll,0.2
Dr. Aamar Munir,ISLAMABAD,Orthopedic Surgeon,"MBBS, FCPS (Orthopedic Surgery)",0.17307692307692307,0.0005828638041577618,0.9999999999999999,0.14893617021276595,0.08888888888888889,"PAF Hospital, E-9/1, Islamabad",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-aamar-munir#reviews-scroll,0.2
Dr. Umar Zia Khan,ISLAMABAD,Orthopedic Surgeon,"MBBS , FRCS (Trauma and Orthopedic Surgery) , FCPS (Orthopedic Surgery) , MCPS (Surgery) , FEBOT",0.38461538461538464,0.00738294151933165,0.9253731343283581,0.21276595744680854,0.11111111111111112,"PAF Hospital Islamabad Unit 2, Main Margalla Rd, E-9/1, Islamabad",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-umar-zia-khan#reviews-scroll,0.2
Prof. Dr. Sohail Iqbal Sheikh,ISLAMABAD,Orthopedic Surgeon,"MBBS, Ms (Orthopedic Surgery), Diploma in Orthopedics, MSc. (Pain Medicine)",0.5576923076923077,0.006605789780454634,0.8358208955223881,0.14893617021276595,0.3,No Address Available,https://www.marham.pk/online-consultation/orthopedic-surgeon/islamabad/prof-dr-sohail-iqbal-sheikh-16361#reviews-scroll,0.15
Dr. Mustafa Javed,ISLAMABAD,Orthopedic Surgeon,"MBBS, MRCS (Edinburgh, UK), FRCS Orthopedics (Edinburgh, UK), CCT Yorkshire, UK",0.17307692307692307,0.025451719448222266,0.9402985074626865,0.12765957446808512,0.17777777777777778,"Maroof International Hospital, F-10/3 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/orthopedic-surgeon/dr-mustafa-javed#reviews-scroll,0.2
Dr. Hussain Wahab,ISLAMABAD,Orthopedic Surgeon,"MBBS, FCPS",0.1153846153846154,0.0013600155430347777,0.8208955223880597,0.23404255319148937,0.12222222222222223,"Rawalpindi International Hospital, Satellite Town, Rawalpindi",https://www.marham.pk/doctors/peshawar/orthopedic-surgeon/dr-hussain-wahab#reviews-scroll,0.05
Dr. Abrar Ul Haq Satti,ISLAMABAD,Pediatrician,"MBBS, FCPS, HPE, PGPN (USA), CHPE (BMU), CRSM (UHS)",0.2692307692307693,0.10569263648727414,0.9552238805970149,0.17021276595744683,0.07777777777777778,"Rawal Institute Of Health Sciences Hospital, Khanapul, Islamabad",https://www.marham.pk/doctors/islamabad/pediatrician/dr-abrar-ul-haq-satti#reviews-scroll,0.05
Dr. Javed Iqbal Sheikh,ISLAMABAD,Pediatrician,"MBBS, MCPS, Diploma in Child Health (DCH)",0.6538461538461539,0.0615892753060035,0.9552238805970149,0.25531914893617025,0.13333333333333333,"Iqbal Medical Centre, Sattelite Town, Rawalpindi",https://www.marham.pk/doctors/rawalpindi/pediatrician/dr-javed-iqbal-sheikh#reviews-scroll,0.26
Prof. Dr. Col Muhammad Afzal,ISLAMABAD,Pediatrician," MBBS , FCPS (Paediatrics) , Diploma (Paediatrics) ",0.46153846153846156,0.11540703322323685,0.9552238805970149,0.25531914893617025,0.16666666666666669,"Jinnah Memorial Hospital, Cantt, Rawalpindi",https://www.marham.pk/doctors/islamabad/pediatrician/prof-dr-col-muhammad-afzal#reviews-scroll,0.15
Dr. Junaid Jahangir Abbasi,ISLAMABAD,Pediatrician,"MBBS,FCPS, MRCPCH ( UK), OJT Peads ( Ireland)",0.3653846153846154,0.10219545366232757,0.9701492537313433,0.25531914893617025,0.13333333333333333,"Dr Junaid Jahangir Clinic, Margalla Town, Islamabad",https://www.marham.pk/doctors/rawalpindi/pediatrician/dr-junaid-jahangir-abbasi#reviews-scroll,0.15
Dr. Abdul Wahab Siddique,ISLAMABAD,Pediatrician,"MBBS, FCPS (Pediatrics)",0.17307692307692307,0.03108606955508063,0.9850746268656717,0.17021276595744683,0.18888888888888888,"Naqaish Medicare, I-8, Islamabad",https://www.marham.pk/doctors/islamabad/pediatrician/dr-abdul-wahab-siddique#reviews-scroll,0.075
Dr. Hira Javed,ISLAMABAD,General Practitioner,"MBBS , FCPS (Pediatrician)",0.1153846153846154,0.00019428793471925395,0.9999999999999999,0.21276595744680854,0.08888888888888889,"Nazeer Hospital, Near Maryam memorial hospital, Rawalpindi",https://www.marham.pk/doctors/rawalpindi/pediatrician/dr-hira-javed#reviews-scroll,0.15
Dr. Irshad Hussain,ISLAMABAD,"Pediatrician, Neonatologist","MBBS, FCPS (Paediatrics)",0.07692307692307693,0.005440062172139111,0.9999999999999999,0.19148936170212766,0.07777777777777778,"Ali Hospital, G-9, Islamabad",https://www.marham.pk/doctors/islamabad/pediatrician/dr-irshad-hussain#reviews-scroll,0.1
Dr. Qaiser Malik Awan,ISLAMABAD,Pediatrician,"MBBS, DCH, NNR",0.2692307692307693,0.015154458908101808,0.9999999999999999,0.23404255319148937,0.12222222222222223,"HM Diagnostic Center, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/pediatrician/dr-qaiser-malik-awan#reviews-scroll,0.15
Asst. Prof. Dr. Muqadar Shah,ISLAMABAD,Pediatrician,"MBBS, FCPS (Peds)",0.23076923076923078,0.010685836409558967,0.9701492537313433,0.21276595744680854,0.11111111111111112,"Well Med Clinic &amp; Vccination Centre, G-11 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/pediatrician/asst-prof-dr-muqadar-shah#reviews-scroll,0.15
Assoc. Prof. Dr. Gulbin Shahid,ISLAMABAD,Pediatrician,"MBBS, MCPS, FCPS",0.6538461538461539,0.010880124344278222,0.9999999999999999,0.2978723404255319,0.08888888888888889,"Islamabad Specialist Clinic, F-8, Islamabad",https://www.marham.pk/doctors/islamabad/pediatrician/assoc-prof-dr-gulbin-shahid#reviews-scroll,0.2
Assoc. Prof. Dr. Colrtd Sohail Aslam,ISLAMABAD,Pediatrician,"MBBS, FCPS, MCPS, PGPN, CHPE",0.5576923076923077,0.009520108801243444,0.9402985074626865,0.23404255319148937,0.1,"Southeast Hospital, PWD, Rawalpindi",https://www.marham.pk/doctors/islamabad/pediatrician/assoc-prof-dr-colrtd-sohail-aslam#reviews-scroll,0.2
Dr. Amina Marriam,ISLAMABAD,Pediatrician,"MBBS, FCPS, MRCPCH",0.07692307692307693,0.0009714396735962697,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/pediatrician/islamabad/dr-amina-marriam-21328#reviews-scroll,0.1
Asst. Prof. Dr. Sajjad Naseer,ISLAMABAD,"Pulmonologist / Lung Specialist, General Physician","MBBS, FRCP (Glasgow), MRCP (Pulmonology) London, MRCP Medicine (Edinburgh), CCST (UK)",0.38461538461538464,0.02117738488439868,0.8805970149253731,0.23404255319148937,0.12222222222222223,"Islamabad Specialist Clinic F8 Markaz, Sector F, Islamabad",https://www.marham.pk/doctors/islamabad/pulmonologist/asst-prof-dr-sajjad-naseer#reviews-scroll,0.3
Asst. Prof. Dr. Naveed Aslam Lashari,ISLAMABAD,"General Physician, Rheumatologist, Diabetologist, Medical Specialist","MBBS, FCPS (Rheumatology), FCPS (Medicine), Specialty Certificate (Rheumatology)",0.3653846153846154,0.03691470759665825,0.9850746268656717,0.21276595744680854,0.13333333333333333,"PAF Hospital Islamabad Unit 2, Main Margalla Rd, E-9/1, Islamabad",https://www.marham.pk/doctors/islamabad/general-physician/asst-prof-dr-naveed-aslam-lashari#reviews-scroll,0.2
Dr. Muhammad Salman,ISLAMABAD,"Internal Medicine Specialist, General Physician, Pulmonologist / Lung Specialist, Diabetologist, Family Medicine","MBBS, MD (Medicine), MD (Pulmonology), FACP (USA)",0.3269230769230769,0.030308917816203616,0.9850746268656717,0.23404255319148937,0.12222222222222223,"Maxhealth Hospital, 12-K Markaz Rd, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/internal-medicine/dr-muhammad-salman#reviews-scroll,0.25
Dr. Anum Abdullah,ISLAMABAD,General Physician,"MBBS, FCPS (Community Medicine)",0.13461538461538464,0.009714396735962697,0.9999999999999999,0.25531914893617025,0.1,No Address Available,https://www.marham.pk/online-consultation/general-physician/islamabad/dr-anum-abdullah-19189#reviews-scroll,0.075
Dr. Mateen Pervaiz,ISLAMABAD,General Physician,MBBS,0.1153846153846154,0.0003885758694385079,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/general-physician/islamabad/dr-mateen-pervaiz-27556#reviews-scroll,0.02
Dr. Asad Abbas Shah,ISLAMABAD,General Physician,MBBS,0.4807692307692308,0.0003885758694385079,0.9999999999999999,0.3617021276595745,0.0,"KRL Hospital, Sector G-9/1, Islamabad",https://www.marham.pk/doctors/islamabad/general-physician/dr-asad-abbas-shah#reviews-scroll,0.060000000000000005
Dr. Faiza Rehman,ISLAMABAD,Gynecologist, MBBS ,0.1153846153846154,0.0011657276083155237,0.9999999999999999,0.04255319148936171,0.06666666666666667,"ISRAR Medical Center Yarhussain, KPK, Swabi",https://www.marham.pk/doctors/rawalpindi/general-physician/dr-faiza-rehman#reviews-scroll,0.05
Dr. Arfaat Siraj,ISLAMABAD,General Physician,MBBS,0.057692307692307696,0.0005828638041577618,0.9999999999999999,0.10638297872340426,0.11111111111111112,"Riphah International Hospital, DHA phase 5, Islamabad",https://www.marham.pk/doctors/islamabad/general-physician/dr-arfaat-siraj#reviews-scroll,0.05
Dr. Waseem Iqbal,ISLAMABAD,"General Physician, Infectious Diseases, Diabetologist, Nutritionist","MBBS, MSPH, RMP",0.4038461538461539,0.07052652030308919,0.9701492537313433,0.4042553191489362,0.16666666666666669,No Address Available,https://www.marham.pk/online-consultation/general-physician/islamabad/dr-waseem-iqbal-5476#reviews-scroll,0.15
Dr. Bilal Firdaus Khan,ISLAMABAD,General Physician,"MBBS, MRCGP (UK), MRCP (Medicine)",0.42307692307692313,0.03808043520497378,0.9552238805970149,0.2765957446808511,0.16666666666666669,"Firdaus Family Clinic, DHA, Islamabad",https://www.marham.pk/doctors/islamabad/general-physician/dr-bilal-firdaus-khan#reviews-scroll,0.35000000000000003
Dr. Zeeshan Junejo,ISLAMABAD,General Physician,MBBS,0.42307692307692313,0.0005828638041577618,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/general-physician/islamabad/dr-zeeshan-junejo-7713#reviews-scroll,0.12000000000000001
Dr. Abdul Aziz,ISLAMABAD,General Physician,MBBS,0.5384615384615384,0.005245774237419856,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/general-physician/islamabad/dr-abdul-aziz-8860#reviews-scroll,0.1
Assoc. Prof. Dr. Jaiis Kumar,ISLAMABAD,Nephrologist,"MD, Diploma in Diabetes",0.17307692307692307,0.020983096949679425,0.9552238805970149,0.25531914893617025,0.12222222222222223,"City Care Hospital (Mother, Child Health &amp; Diagnostic Centre), Saidpur Road 4-B Satellite town, Rawalpindi",https://www.marham.pk/doctors/rawalpindi/nephrologist/assoc-prof-dr-jaiis-kumar#reviews-scroll,0.15
Dr. Novara Fatima,ISLAMABAD,Nephrologist,"MBBS, FCPS (Nephrology)",0.1153846153846154,0.002525743151350301,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/nephrologist/islamabad/dr-novara-fatima-36433#reviews-scroll,0.07
Dr. Kishore Kumar,ISLAMABAD,Nephrologist,"MBBS, MD",0.17307692307692307,0.01806877792889062,0.9253731343283581,0.17021276595744683,0.23333333333333334,No Address Available,https://www.marham.pk/online-consultation/nephrologist/islamabad/dr-kishore-kumar-14885#reviews-scroll,0.05
Dr. Shafqat Hussain Sheikh,ISLAMABAD,Nephrologist,"MBBS, MD in Nephrology",0.46153846153846156,0.003497182824946571,0.8059701492537313,0.2978723404255319,0.11111111111111112,"Gulberg Medical Center, Gulberg Greens Koral Town, Islamabad",https://www.marham.pk/doctors/islamabad/nephrologist/dr-shafqat-hussain-sheikh#reviews-scroll,0.15
Dr. Moazzam Ayub,ISLAMABAD,Nephrologist,"MBBS, MD(neph)",0.057692307692307696,0.020011657276083155,0.9999999999999999,0.2765957446808511,0.13333333333333333,"Bahria Town Hospital, Bahria town, Islamabad",https://www.marham.pk/doctors/islamabad/nephrologist/dr-moazzam-ayub#reviews-scroll,0.2
Dr. Muhammad Kashif Khan,ISLAMABAD,Nephrologist,"MBBS, MD Nephrology, MPH, CNC (ISN), FASN (USA)",0.13461538461538464,0.005440062172139111,0.9999999999999999,0.23404255319148937,0.07777777777777778,"Advanced International Hospital, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/nephrologist/dr-muhammad-kashif-khan#reviews-scroll,0.1
Asst. Prof. Dr. Armughan Ahmed,ISLAMABAD,Nephrologist,"MBBS, FCPS (Nephrology)",0.17307692307692307,0.006217213911016126,0.9104477611940299,0.21276595744680854,0.07777777777777778,"Advanced International Hospital, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/rawalpindi/nephrologist/asst-prof-dr-armughan-ahmed#reviews-scroll,0.12000000000000001
Prof. Dr. Syed Sohail Tanvir,ISLAMABAD,Nephrologist,"MBBS, MD (Nephrology)",0.5576923076923077,0.0615892753060035,0.8955223880597015,0.2765957446808511,0.2,"Islamabad Specialist Clinic F8 Markaz, Sector F, Islamabad",https://www.marham.pk/doctors/islamabad/nephrologist/prof-dr-syed-sohail-tanvir#reviews-scroll,0.2
Dr. Humayun Rashid,ISLAMABAD,Nephrologist,"MBBS, FCPS (Nephrology), MCPS(Medicine)",0.25000000000000006,0.003302894890227317,0.9999999999999999,0.23404255319148937,0.07777777777777778,"Life Care International Hospital, G-10 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/nephrologist/dr-humayun-rashid#reviews-scroll,0.22
Prof. Dr. Syed Mohsin Naveed,ISLAMABAD,"Nephrologist, Kidney Transplant Specialist, Medical Specialist","FRCP (Glasgow, UK), FRCP (Ireland), MRCPS (Glasgow UK), MRCP (Ireland), FCPS (Nephrology), FCPS (Medicine), MBBS (Distinction Holder KMC)",0.5576923076923077,0.04818340781037498,0.8208955223880597,0.25531914893617025,0.14444444444444446,"Islamabad Afternoon Clinic, F8 Markaz, Islamabad",https://www.marham.pk/doctors/rawalpindi/nephrologist/prof-dr-syed-mohsin-naveed#reviews-scroll,0.25
Dr. Khawar Sultan,ISLAMABAD,Nephrologist,"MBBS, MD (Medicine), MRCP, ISN-CNC",0.23076923076923078,0.005051486302700602,0.9999999999999999,0.2978723404255319,0.12222222222222223,"Maxhealth Hospital, 12-K Markaz Rd, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/nephrologist/dr-khawar-sultan#reviews-scroll,0.2
Dr. Muhammad Ramzan,ISLAMABAD,Nephrologist,"MBBS, MD",0.3653846153846154,0.0027200310860695555,0.9999999999999999,0.23404255319148937,0.17777777777777778,"Saeed International Hospital, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/nephrologist/dr-muhammad-ramzan#reviews-scroll,0.25
Dr. Imran Sheikh,ISLAMABAD,Sexologist,"PhD (Human Sexology), RHMP, Diplomate (Sexologist), Diploma (Psychosexual &amp; Relationship Therapist), PhD (Human Sexology), Certified (Sexologist)",0.2884615384615385,0.16339615309889258,0.9253731343283581,0.23404255319148937,0.1,"HairDoc Hair Transplant Clinic, I-8, Islamabad",https://www.marham.pk/doctors/rawalpindi/sexologist/dr-imran-sheikh#reviews-scroll,0.25
Dr. Aftab Ali Malik,ISLAMABAD,"Urologist, Sexologist, Andrologist","MBBS, FCPS (Urology)",0.6538461538461539,0.11385272974548281,0.9402985074626865,0.23404255319148937,0.12222222222222223,"Urology Clinic, Blue Area, Islamabad",https://www.marham.pk/doctors/islamabad/urologist/dr-aftab-ali-malik#reviews-scroll,0.25
